sex,age,avg_income,avg_spend,avg_debt,avg_debt_credit,avg_credit_rat,vehicle_own_rat
2,74,17726000,530965,49992798,13174794,5,0
1,49,39983000,5377429,107051187,19697397,4,0.0625
2,69,25800000,4288506,71703593,3918323,3,0
2,99,23400000,29115,0,0,4,0
1,64,41398000,4455664,160941721,15177862,4,0.047619
2,54,32996000,5334172,183834576,15841856,4,0
1,64,45048000,5525953,258763792,32710171,3,0
1,49,45743000,4988220,82593022,23355565,4,0.16129
2,74,22500000,1087112,4233677,7686035,3,0
1,29,28667000,3386800,34382340,8446050,4,0.1
2,44,31212000,6585081,48415934,15153457,3,0.052632
2,24,21816000,2561890,2019665,0,4,0
1,29,30179000,3288352,35850750,13756525,3,0.021277
2,59,28495000,3876390,12250636,5190714,4,0
2,74,28000000,1145396,4714000,4714000,4,0
2,29,27105000,5641910,40617455,15189682,4,0.046512
2,39,31242000,3960685,57854333,13163413,4,0.0625
1,29,30634000,3700991,108350588,25618089,4,0
1,79,22333000,826570,6897722,4609766,3,0.125
2,69,30470000,1561902,125753949,0,4,0
1,24,23500000,1202639,0,0,4,0
1,54,45995000,5407239,170219164,37265026,4,0.094118
1,54,34444000,2107098,39360072,14952722,4,0
1,49,34200000,4486764,52377482,10006554,7,0
2,29,25038000,4976074,18461866,16703346,4,0
2,54,34270000,8574808,69805682,17767940,3,0.035088
1,79,27500000,1289106,0,0,3,0
2,24,22208000,2222054,12411582,7884256,4,0.005495
1,34,35909000,5603865,47248066,32109654,4,0.126582
2,74,20467000,654229,69394289,43626867,4,0
2,54,24400000,1334306,3000000,3000000,5,0
2,29,26130000,4331826,29968455,13920210,3,0.021739
2,29,25884000,4852284,20507000,15274584,4,0.028302
2,59,29547000,4467454,82525467,18823691,3,0.008547
2,34,31943000,5241887,47362850,21561684,3,0.026316
1,49,53305000,10073430,117590390,33220327,4,0.094118
1,74,36287000,1762205,254058647,7976545,4,0.066667
1,79,42779000,1103506,67732999,20980528,4,0
1,24,23600000,2204372,48063653,21819712,4,0.011628
2,44,29347000,3568821,45936230,18338140,4,0.071429
2,39,27714000,2997452,18068940,18314117,4,0
2,59,36218000,8559459,92312337,13405752,3,0.023256
2,54,30898000,6006248,56203707,16681160,3,0.027174
1,24,21333000,1675813,0,0,5,0
1,49,48054000,7377979,219173289,35174509,5,0.070588
1,59,41300000,3196966,100567653,34958206,3,0.071429
2,44,29371000,5927131,59368409,11771034,4,0.076923
1,64,47381000,4014009,119040454,18175269,4,0
2,64,35470000,5522552,215007765,32774128,3,0.041667
2,99,25200000,115820,132627139,0,4,0
1,39,41473000,7307396,75410022,28742422,4,0.045045
2,34,32196000,4458673,18017889,6758526,3,0
1,59,52647000,6021401,107250323,39369411,4,0
1,64,40660000,3982200,128630679,26893695,3,0.029851
1,69,30596000,2973699,95110205,22392592,3,0.023256
2,54,40000000,4788269,49418152,9918152,3,0.076923
2,59,45942000,4812314,318558457,11989632,3,0.0625
2,49,38756000,8136252,99118742,24253252,4,0.043011
2,34,30007000,5137558,15471010,10192806,3,0.026316
2,64,29754000,2339796,25406736,14635104,4,0
1,34,35653000,5535181,99217327,34748859,4,0.088235
2,64,25949000,4599854,128754030,13248847,4,0
1,39,40815000,6615125,84030827,26742354,4,0.07767
1,69,24000000,2100056,22165163,7932245,4,0
1,64,26018000,2551191,43598200,10704751,5,0.181818
2,69,26602000,1387335,150547414,11333752,4,0.032258
1,69,29994000,3636637,194752141,23225877,3,0.035714
1,24,23963000,2922594,29269926,8414293,4,0.0375
1,44,39044000,7404468,56863874,23314626,4,0.058824
2,24,22525000,3206860,11493267,5845516,4,0
1,49,53092000,9520821,133814973,30651352,3,0.093407
1,74,31563000,2354457,78293300,20515145,3,0
1,29,31956000,5245981,21994690,18272612,4,0.045455
2,49,31346000,6123631,92170341,17437860,4,0.111111
1,54,39358000,7157100,70114893,28647188,4,0
1,99,29475000,634658,88144789,9750000,4,0
1,39,38003000,7992484,46857748,25072526,4,0.153846
2,34,28560000,14770960,38624009,16332002,4,0.021978
2,59,27300000,4473101,17959420,14949275,3,0
2,44,34094000,7623126,77895164,19243647,3,0.022472
1,29,28640000,3644701,27215333,18975438,4,0.039063
2,49,31844000,5934770,74822477,15119933,4,0.049383
2,39,31836000,7056948,51253626,17167277,3,0.034783
2,24,21389000,2920528,18283969,9908477,4,0
2,44,34169000,5863465,117877073,26432414,3,0.041379
2,54,31071000,5973958,58841017,13925514,4,0
1,29,30425000,3544104,21719666,17500857,4,0.061224
2,44,37511000,5433191,108369440,21155381,4,0
1,34,35777000,3869939,81296846,54304404,4,0
1,44,48376000,9187533,105778612,53527879,3,0.1
1,64,42579000,2549834,147312225,28700992,3,0.072727
1,49,73008000,6399254,112568047,31611517,5,0.117647
2,49,33833000,8187586,54171935,20023870,3,0.125
2,34,27863000,4441822,23728861,16978992,4,0
1,54,50877000,5353372,119641620,31805740,5,0.097222
1,59,34524000,3185940,43379073,41470086,4,0
2,29,25857000,4645570,53423645,16403776,4,0
2,24,21263000,2805523,19136726,14188051,4,0
1,39,45232000,5672363,95786684,26855949,4,0.074074
2,69,24955000,2653374,28251395,14332208,3,0.018182
1,59,62687000,5775760,122409079,32966364,3,0.035714
2,64,27950000,3519543,86952652,15657298,3,0.014493
2,69,22500000,5265295,43181997,14564118,4,0.083333
1,54,44193000,6271366,132099017,30641319,4,0.077778
2,39,30247000,5951900,44016777,18317260,5,0.074074
2,64,29666000,2466001,82329022,17035733,3,0.055556
1,34,37718000,6104065,66699948,53067143,3,0.098039
1,44,43973000,8919841,83142517,25856418,4,0.037037
2,99,21500000,884906,0,0,3,0
2,79,23857000,145986,33182790,15532246,4,0
2,24,21500000,1503649,0,0,5,0
1,74,29286000,3406136,2554793,344379,3,0
2,99,24500000,216853,219500000,4500000,4,0
1,34,34820000,5495326,39336939,23156256,4,0.038462
2,74,17500000,598754,0,0,3,0
1,79,28675000,3817514,8491762,1041762,3,0
1,54,50258000,8177981,288875338,28842283,4,0.113208
1,29,30139000,3806973,35376792,19758855,4,0.039474
2,44,31442000,4428700,84729450,10299711,4,0.012048
1,99,27916000,211109,32547224,25302040,4,0
2,74,23545000,1829008,20681235,6965220,3,0
1,69,29975000,5919711,52954884,47378545,3,0.083333
1,64,47631000,8349175,203655319,39313466,3,0
2,59,31514000,3695907,47069848,15969952,3,0.047619
1,44,43083000,5426398,98732446,35003747,4,0.133333
2,54,33249000,5049727,88495639,19654002,3,0
1,24,23175000,1792336,6683524,5183785,4,0.00905
1,24,23727000,2106885,14038950,11003279,4,0
1,44,58200000,10270128,113650465,50645196,4,0.111111
1,34,33700000,4387718,14062836,15276511,4,0.1
2,79,17000000,648309,10666660,1333320,4,0
1,59,43997000,3858246,112368686,26581355,4,0
1,44,46744000,7580603,166790653,35199735,3,0.088235
2,39,32027000,6644045,54715059,18116023,4,0.043478
1,39,34113000,2188810,72683052,45172056,5,0
2,34,30662000,4909239,27596472,11722516,4,0.034483
1,59,48218000,5017012,104926478,29926306,4,0.032258
2,49,33892000,6259851,86938567,17833646,3,0.029915
1,39,37646000,6757073,73838205,24235937,4,0.044944
2,69,27592000,2831194,110138431,21250000,3,0
1,74,36304000,1837698,100250016,32074773,3,0.026316
1,49,45809000,6469295,73279279,36114984,4,0.0375
2,39,34501000,6097326,47768202,17864559,3,0.065934
2,24,22333000,2516247,0,0,4,0
1,69,43302000,3400149,115132654,26179875,3,0
2,29,25316000,4215882,18260302,8287277,4,0
2,59,31626000,5630411,334716198,26427793,4,0.053571
1,49,47529000,5913431,76867989,30193784,4,0.120968
2,69,26316000,1452393,221137783,8844458,4,0
1,69,125100000,1997516,275665636,12329859,4,0.016667
1,99,22388000,158308,39782373,3043164,4,0
2,59,34846000,5473268,106994329,22875037,5,0.09375
1,64,32386000,4707158,45859913,16282963,4,0.071429
1,24,27797000,2991966,24033187,18000000,4,0
2,64,24445000,2440230,24091934,11318192,4,0
1,44,39464000,5791737,42270742,19646156,5,0.056604
2,34,30010000,5089121,14199246,13018520,4,0
1,59,42158000,5301266,138211890,18811541,5,0.051282
2,24,21833000,1783891,9825514,9158847,4,0.012987
2,39,30871000,5800299,124223325,32338152,3,0
1,24,23259000,1851493,5402360,5507467,4,0
1,99,72910000,1177106,223768634,48000000,3,0
2,34,30602000,5075472,24513292,14046448,3,0.02439
1,54,43228000,5536064,100978364,16960140,5,0.017241
1,54,50714000,6589871,64793293,31103598,4,0.2
2,44,31165000,4897175,45996915,15023083,4,0.043478
1,79,29800000,948484,0,0,4,0
1,69,30863000,1867249,34463443,32198110,4,0.037037
1,74,31185000,2673345,46446682,13719926,3,0
2,44,33800000,8913036,104853056,20000000,3,0
2,54,33328000,5392962,42240382,18760962,4,0.106383
2,69,23833000,822214,18281320,4563351,4,0
1,49,42959000,4485906,51735989,25948770,5,0.054545
1,74,28177000,1178645,50244601,18006002,3,0.037037
1,34,34387000,4777560,18180894,8578082,5,0.034483
2,69,23880000,2780096,66513567,17682134,3,0
1,69,35110000,3329113,85151199,21373980,3,0
2,44,32925000,6174484,64382834,17861503,3,0.039604
2,24,22300000,2338417,21387824,21387824,4,0
2,39,30441000,4825336,67050610,11619361,4,0.035714
2,29,24656000,4574981,56417644,13602519,4,0.035714
1,24,22800000,2008187,2298142,3080295,5,0
1,24,25667000,1813707,42304732,96059150,4,0
1,34,31119000,3646894,21157808,12254701,5,0.051282
1,54,38169000,3737327,102870077,15374679,5,0.073529
2,74,23167000,298749,26209286,19015476,4,0
1,79,22165000,1072981,62628083,10000000,3,0
2,74,24000000,941334,19013456,5241937,4,0
1,44,39895000,5246614,51837392,30422896,4,0.134831
2,29,26957000,5242150,25888206,17691518,4,0.057143
1,49,51115000,8304446,90463399,33074542,3,0
2,79,25143000,378774,380000000,0,4,0
2,39,30983000,3910890,27075365,12357326,3,0
2,24,23786000,1907762,37476687,9275677,5,0.025641
2,49,32183000,4101708,70904632,19784540,4,0.085106
2,59,31000000,3004695,207107591,23830683,3,0
2,39,33126000,6339102,48909094,20723962,4,0.061728
1,64,36179000,3839464,71121436,18578911,3,0.047619
1,29,29600000,4483485,24873708,16743412,5,0.1
2,99,0,218847,0,0,4,0
2,59,30217000,3364481,72500532,18873049,3,0.015152
2,59,31586000,5235211,68336075,19433250,4,0.036364
2,54,34244000,5450940,94348822,20269060,3,0.040984
2,54,28406000,4749013,32949541,13845552,4,0.035714
2,99,20750000,107687,0,0,4,0
1,54,60733000,6702682,135232815,37508435,4,0.087379
1,59,42403000,3340727,59175571,40986979,5,0.013333
2,29,25677000,3659674,16142900,10801487,4,0
1,44,43623000,7330383,230522876,52178005,4,0.076923
2,49,32500000,6467421,153126298,12501731,3,0.090909
1,59,54292000,7037790,100766650,23037517,3,0
1,44,40272000,5050797,40657096,19928624,5,0.019608
1,74,27849000,1154116,130759307,13252632,3,0
2,49,34748000,5577283,61916352,16774543,3,0.033613
2,54,41333000,3990566,75041707,39409772,2,0.090909
1,29,27110000,3753225,26013799,9616766,5,0.12766
2,69,24214000,2454796,167184110,19702078,3,0
1,39,36969000,5578280,78631236,28179751,4,0.122222
1,34,34768000,5443397,64664157,25616409,4,0.059524
2,74,24697000,1973760,121088846,30031996,3,0.017544
1,59,51661000,5740835,94218828,32566068,3,0.042735
1,79,32500000,1626258,164704108,14078217,4,0
2,44,31529000,5587137,23052771,8584368,4,0.057143
2,99,24636000,77670,50375000,750000,4,0
2,49,30219000,4308576,26654647,17351486,4,0.051282
1,29,28964000,3681971,37394527,20388098,4,0.055556
2,64,26292000,2445500,69632309,10537657,3,0.018182
1,49,47152000,6177218,98819667,32473519,5,0.072464
1,99,23667000,737577,275329180,0,3,0
1,39,37355000,4855180,38775660,21296082,5,0.105263
2,79,43437000,1066836,141272772,2588315,4,0
1,39,36859000,5123719,90469010,18909769,5,0.125
2,64,29577000,2439675,103448139,10043204,4,0.037037
2,34,29333000,4859239,8280270,7520309,4,0.05
1,64,32836000,3087492,57451260,15178828,4,0.019608
2,79,26000000,780577,25124769,18000000,3,0
2,59,44205000,6562967,87686418,27843773,3,0.133333
2,59,36253000,5466200,328756303,24563624,3,0.068966
1,24,25000000,1597478,0,0,4,0
2,69,28363000,2435000,107139115,19977416,3,0.043478
2,64,27650000,796093,150000000,0,3,0
1,49,49236000,8646690,89455350,32413291,3,0.058824
2,99,24333000,1228769,3426600,3426600,4,0
1,49,39695000,6330131,136166241,15924749,4,0.043478
1,54,54163000,7053902,123929402,33082946,4,0.153846
2,49,31334000,7295885,178800134,28778360,4,0.076923
2,59,36345000,4414153,22270743,16999828,4,0.057143
2,44,33478000,4474154,53626426,25999230,4,0.045455
1,49,53618000,6331630,134206599,45441317,4,0.038462
2,59,34500000,3200390,126249915,33712230,3,0
1,59,46430000,5325531,102023333,19498001,5,0.036364
2,34,32833000,5182611,18965212,29336832,4,0
1,54,40120000,3032702,42423008,36793252,5,0.027778
1,59,46299000,4032384,515837671,15290398,4,0.068966
1,69,31000000,1204331,39724528,7312506,3,0.041667
1,44,93896000,8285888,303011693,30390557,5,0.083333
1,79,31520000,1537035,63545722,13000000,3,0
2,69,22958000,4655720,33312765,11177911,4,0
2,39,30433000,5729121,61756197,18493675,5,0
1,24,22833000,1726776,10668146,10668146,4,0.025641
1,79,25143000,863143,74205697,58106394,4,0
2,29,24618000,4556853,16935719,13310237,5,0.043478
2,49,37622000,5228484,82744963,23361856,3,0.086957
1,34,37848000,5346908,96010598,29715273,4,0
2,54,32290000,3462782,106765300,14909192,3,0.125
2,54,33477000,4130011,115717225,12007304,3,0.038462
1,34,35444000,3539454,27778845,24902251,5,0.090909
2,69,25412000,1671087,29733033,24188388,3,0.038462
2,44,28044000,7391815,149024856,41114172,5,0.043478
1,34,39236000,4580752,14650767,19626268,4,0.066667
1,69,34107000,5371708,138159183,19242284,3,0.157895
2,69,34518000,1592758,31916667,23000000,3,0
1,74,32500000,1801105,143461636,24961636,4,0
1,39,40748000,4653197,99831019,16360847,4,0.045455
2,79,19000000,7672551,5200000,5200000,4,0
1,24,23333000,2036996,17900000,17900000,4,0
1,44,46319000,7814918,95776846,29003187,4,0.054054
2,64,28043000,4887152,98228480,21632038,3,0.033333
2,39,35489000,6626489,97299079,20483746,3,0.051724
2,34,34027000,6686163,69421029,22502999,3,0.060606
2,64,26750000,3537124,33717986,10000000,3,0.125
1,29,26342000,3393195,76834694,11281592,5,0.083333
2,24,22000000,2316038,9250272,0,4,0
2,59,34385000,4367231,177846770,14524708,4,0
2,44,35341000,6095152,62879396,16133662,3,0.021739
1,34,38989000,7952555,93223051,34217134,4,0.082192
1,44,44535000,10383098,126721288,50472096,4,0.173913
2,49,38904000,6617578,73141656,26685548,3,0.054545
1,64,35103000,4757048,47705534,17739285,2,0.111111
2,74,32457000,4035543,112050024,20742893,2,0
2,34,33912000,11495377,41535348,17439791,3,0
1,64,66708000,4353198,524732682,50332682,4,0.045455
1,54,45512000,7160066,58628968,16637722,4,0.058824
2,49,39348000,10560099,47567172,17091802,3,0.064516
1,39,44253000,14010796,113196951,29434567,3,0.056604
2,24,24000000,2935313,5572505,5572505,4,0
1,69,26571000,2127191,31068250,17537968,4,0
2,59,30452000,5837967,30345359,17560932,3,0.069767
2,44,39257000,6202624,151025920,42286022,3,0.056338
1,34,34224000,4295296,22359564,19115226,4,0.076923
1,34,34739000,10258273,102019285,37826778,4,0.08
2,39,33431000,6588575,62243512,24079181,3,0.034483
1,64,43626000,5004269,322908987,31338312,3,0
1,69,30289000,2630946,137961478,37477609,3,0
2,44,42929000,9930303,159984088,32956236,3,0.086957
1,44,53850000,12223508,114180244,42869230,3,0.072289
2,99,24500000,33900,30000000,0,4,0
2,44,28215000,4865739,9383058,5869968,3,0
1,49,40471000,7840513,59628917,19769633,5,0.153846
2,74,30750000,365503,104600000,21600000,3,0
1,44,45250000,8459414,155028730,26273351,3,0.093023
1,59,50285000,5496731,174276020,43288185,4,0.115385
1,24,24712000,2711133,25195307,20530307,4,0.054054
2,29,26827000,6031948,35110998,24008554,3,0.090909
1,74,35300000,2317978,44237765,12402393,4,0.076923
1,54,53839000,5940132,182918466,43421634,4,0.067797
1,74,36390000,2153799,70942084,37488001,2,0
2,49,31340000,5970007,94617394,22930860,3,0.057143
1,64,37999000,6669585,88408936,34278331,4,0.166667
1,64,33024000,3667392,14895201,11186881,4,0.068966
1,39,36607000,4691365,14070246,13067087,5,0
1,29,27311000,3145449,13637192,10324502,4,0.033333
2,29,24813000,6516287,54523643,53459381,3,0.022727
1,24,23000000,1949067,14455242,11455242,4,0
2,49,36027000,5450181,77295136,19740652,4,0.042857
1,29,28407000,4685632,13570045,12570045,4,0.058824
1,79,32000000,2094071,116404742,20568974,3,0
2,29,26667000,3747973,42776786,0,4,0
2,54,31035000,5228084,112009970,23760595,3,0
1,39,43164000,7410160,131620790,41967854,3,0.044643
2,29,26778000,5322279,6576765,6260204,4,0
2,74,21000000,2141674,86494217,6160884,3,0
2,79,43000000,903360,4989302,4989302,4,0
1,59,46565000,4049698,57921439,18198923,4,0.055556
2,39,31954000,8280479,61220142,14004817,4,0.060606
2,39,33530000,6930874,72669890,21121649,3,0.043478
1,49,55273000,5376642,300971822,36283502,5,0.093023
1,39,37506000,7973954,93648322,29580554,4,0.08
2,74,16518000,1779530,16115608,12215608,4,0
2,54,30954000,6244419,130541056,9140627,3,0
1,29,29970000,5632597,34329512,14765222,5,0.166667
1,44,39984000,7788049,105547565,17358034,4,0.064516
2,54,32313000,7173663,72897695,17379415,4,0.017544
1,29,31666000,3259554,11749127,12100676,4,0
1,59,53748000,6980908,106724669,31121267,3,0.09375
2,34,31438000,6090622,40322280,22062290,4,0.08
2,39,34661000,7644934,28894420,12403797,4,0.037037
1,49,43068000,23362474,160398035,32774436,4,0.034483
2,24,23727000,2837295,4554688,4554688,4,0.035714
2,34,28173000,3954446,18874945,11541182,5,0.181818
1,54,40296000,5423129,66759261,15554919,5,0
2,69,35093000,1922344,92080000,0,3,0
1,54,50520000,4971820,233155575,29377353,5,0.020408
2,34,28830000,5185558,23256694,10145814,3,0.047619
2,64,24462000,2684783,34755386,10611367,4,0
2,24,22125000,2083366,0,0,4,0
1,24,22556000,1625238,0,0,4,0
1,39,37571000,7837652,135139668,34911983,5,0
1,29,27127000,4352089,11838918,8040367,4,0
2,69,25750000,1627450,31784580,22061160,4,0
2,54,39090000,7906755,109036502,28462501,3,0.071429
1,74,47895000,2422938,515792872,31409770,3,0.052632
2,24,21273000,3188888,9026985,8496063,5,0
2,29,28184000,3732632,5771306,2571550,3,0.045455
1,69,33693000,3256451,36675815,13250733,3,0.047619
2,64,24962000,2965954,46742147,5480175,3,0.041667
2,24,22429000,2431669,13747200,0,4,0
2,64,29279000,5895106,254909652,21539836,4,0.066667
1,64,34393000,4207521,128144963,22219765,3,0.033333
1,59,51931000,4304353,207631401,21822584,3,0.052632
1,99,30990000,355961,143815260,35573735,3,0
2,74,27500000,461531,0,0,3,0
2,44,33173000,6507255,37149147,19761430,5,0
2,59,29914000,4974730,88894538,14946066,4,0.074074
1,69,25706000,2114314,119149317,20651291,4,0
2,64,27981000,3067290,74275698,20287939,3,0.016949
2,64,28714000,3075523,24190726,8621431,3,0
1,24,20000000,1761976,10831540,4003751,5,0
2,44,33353000,6133680,50984456,18339222,4,0.034483
2,29,26250000,4345911,21035750,17995685,4,0.090909
2,44,30328000,6651766,35503755,25517864,4,0.058824
2,74,18200000,1224965,114643875,21450000,4,0.043478
2,54,32822000,6771972,57655310,19760635,3,0
1,29,25521000,3416861,32277052,9091778,5,0.033333
1,34,32900000,4696113,70116384,24634745,5,0.272727
2,49,32182000,6490722,33953503,6564406,4,0.066667
1,49,43943000,5092553,79764333,35119992,4,0.086957
2,44,33954000,5219286,59892771,23249450,4,0.153846
1,29,32800000,4612139,122121461,26314004,4,0
1,39,41144000,5596816,131291173,24916326,4,0.034483
2,49,31338000,5887407,134056767,12867430,5,0.090909
1,29,28204000,4393923,13890772,13083513,5,0
1,34,32541000,4243338,28063269,15488159,4,0
2,54,33859000,7461593,157525150,24799774,3,0.050633
2,69,24389000,2357930,44392961,7241305,3,0
2,74,34857000,782187,104858827,14743436,4,0
1,79,31261000,1379488,143844777,21564141,4,0
2,79,24000000,2951276,43225487,21020788,4,0.076923
2,54,33524000,4845845,37886327,11950405,4,0.027778
1,29,28406000,3598169,32282054,12692076,3,0.033333
2,64,30182000,3412151,36027382,24554226,3,0
2,34,30273000,6783101,18334756,12725786,3,0.04
1,69,31887000,4903073,117151495,15605640,3,0
